guid,title,description,venue,url,published_at,updated_at
2793a42e0ae3aa6aad1afcdee2a38bec,"In war-battered Gaza, residents grow angry with Hamas","As Hamas sticks to a hard line in cease-fire negotiations with Israel, many Palestinians just want the fighting and misery to end after more than six devastating months.",Washington Post,https://www.washingtonpost.com/world/2024/04/27/gaza-hamas-public-support-israel/,2024-04-27 06:00:49+00,2024-04-27 06:32:47.265855+00
d2ce93856137ab324bedc04b40d62556,White House wants 'answers' from Israel on 'disturbing' Gaza mass graves,"The White House said Wednesday that it wanted ""answers"" from Israeli authorities about ""deeply disturbing"" reports of mass graves at the Gaza Strip's two main hospitals. The statement came as Israeli forces were carrying out ""offensive action"" across southern Lebanon, Defence Minister Yoav Gallant said, without specifying whether ground troops had crossed the border. Read our blog to see how the day's events in the Middle East unfolded.",France24,https://www.france24.com/en/middle-east/20240424-%F0%9F%94%B4-live-us-senate-approves-bill-that-includes-26-billion-for-israel-and-gaza,2024-04-24 04:21:12+00,2024-04-27 01:32:44.911083+00
4af2aea3a2b06184e31d8a8b8c3829df,🔴 Live: Israel launches deadly strikes on Rafah,"Palestinian hospital officials said Israeli airstrikes on the southern city of Rafah in the Gaza Strip killed at least five people. More than half of the territory’s population of 2.3 million have sought refuge in Rafah, where Israel has conducted near-daily raids as it prepares for an offensive in the city. The Israeli military has massed dozens of tanks and armored vehicles in the area in what appears to be preparations for an invasion of Rafah. Read our liveblog to follow today's developments in the Middle East.",France24,https://www.france24.com/en/middle-east/20240426-%F0%9F%94%B4-live-israel-launches-deadly-strikes-on-rafah,2024-04-26 04:09:01+00,2024-04-27 01:32:44.919224+00
267f4d5b8decf04e6dd9ae41b603ef76,Three Questions About Politics and the Campus Protests,The encampments present a new wrinkle in a year already knotted by war abroad and domestic discord.,NYT,https://www.nytimes.com/2024/04/26/us/politics/politics-campus-protests.html,2024-04-26 23:16:46+00,2024-04-27 01:02:46.181125+00
5d5d816e970b70de0ae7c34bbca223e4,‘Be careful’: China’s ominous warning to Albo,"China has hit back at Australia’s “unwarranted anxieties”, warning of the danger of a close alliance with the US.",News.com.au,https://www.news.com.au/world/asia/be-careful-chinese-government-issues-australia-a-warning-over-new-defence-strategy/news-story/74d6f5276d507e5b56db4a1ef43aa108?from=rss-basic,2024-04-26 20:31:57.185348+00,2024-04-26 20:32:43.32779+00
b5b7efe2027a707261e9961746c58f3b,‘We will act’: US’ stark warning to China,A top US official has delivered a major warning to Chinese President Xi Jinping after accusing him in helping with Russia’s war effort.,News.com.au,https://www.news.com.au/world/asia/we-will-act-us-stark-warning-to-china/news-story/4751509a9062385d406ada59e53e703b?from=rss-basic,2024-04-27 01:31:59.443211+00,2024-04-27 01:32:45.154347+00
c155cb27b96a014617636b95b4a3d2cc,Trump Visits a Construction Site in Manhattan Before His Trial Resumes,The early morning campaign stop exemplifies the balancing act required for a candidate who is also a criminal defendant.,NYT,https://www.nytimes.com/2024/04/25/us/politics/trump-construction-site-manhattan-trial.html,2024-04-25 13:29:47+00,2024-04-27 01:32:45.295871+00
f35e8d0d3d6a5b65a9b1054525ae75ca,Musk takes on Australia over stabbing video,"One country should not be able to censor the entire internet, tech billionaire Elon Musk has argued Read Full Article at RT.com",RT,https://www.rt.com/news/596497-musk-australia-stabbing-albanese/?utm_source=rss&utm_medium=rss&utm_campaign=RSS,2024-04-24 10:20:15+00,2024-04-26 20:32:43.605261+00
e76dcfc48990cd773fa4c5ee4ffb2230,Musk decries lack of ‘exit strategy’ in Ukraine conflict,"The Ukraine conflict could turn into a “forever war” unless all involved work on an exit strategy, Elon Musk has warned Read Full Article at RT.com",RT,https://www.rt.com/news/596339-musk-us-aid-ukraine/?utm_source=rss&utm_medium=rss&utm_campaign=RSS,2024-04-21 12:37:19+00,2024-04-26 20:32:43.735792+00
50cef0652e07c31be2e7d674454b96f6,Trump Compares Campus Protests to Violent White Supremacist Rally in Charlottesville,"The former president has skewed largely peaceful pro-Palestinian protests on college campuses as “riots,” filled with “tremendous hate.”",NYT,https://www.nytimes.com/2024/04/24/us/politics/trump-charlottesville-campus-protests.html,2024-04-26 01:12:35+00,2024-04-27 01:32:45.322712+00
e6fbe5f0eef9ef746a3316f8eb49f6d7,Regulators Probing Tesla Recall Tied to Autopilot,Federal auto-safety regulators have opened an investigation into the adequacy of Tesla’s December recall of 2 million vehicles equipped with Autopilot controls.,WSJ,https://www.wsj.com/articles/regulators-probing-tesla-recall-tied-to-autopilot-a1af6d67,2024-04-26 11:53:00+00,2024-04-27 01:02:48.08035+00
ea9530da08140f730e5decf1a9da2689,Australian PM wants to ban memes of himself,Anthony Albanese has been cracking down on social media platforms over images making fun of him Read Full Article at RT.com,RT,https://www.rt.com/news/596506-australia-pm-memes-ban/?utm_source=rss&utm_medium=rss&utm_campaign=RSS,2024-04-24 15:22:39+00,2024-04-27 01:02:46.346506+00
927257674585bb6ef669cf2c2f409fa7,‘The working class can’t afford it’: the shocking truth about the money bands make on tour,"As Taylor Swift tops $1bn in tour revenue, musicians playing smaller venues are facing pitiful fees and frequent losses. Should the state step in to save our live music scene?When you see a band playing to thousands of fans in a sun-drenched festival field, signing a record deal with a major label or playing endlessly from the airwaves, it’s easy to conjure an image of success that comes with some serious cash to boot – particularly when Taylor Swift has broken $1bn in revenue for her current Eras tour. But looks can be deceiving. “I don’t blame the public for seeing a band playing to 2,000 people and thinking they’re minted,” says artist manager Dan Potts. “But the reality is quite different.”Post-Covid there has been significant focus on grassroots music venues as they struggle to stay open. There’s been less focus on the actual ability of artists to tour these venues. David Martin, chief executive officer of the Featured Artists Coalition (FAC), says we’re in a “cost-of-touring crisis”. Pretty much every cost attached to touring – van hire, crew, travel, accommodation, food and drink – has gone up, while fees and audiences often have not. “[Playing] live is becoming financially unsustainable for many artists,” he says. “Artists are seeing [playing] live as a loss leader now. That’s if they can even afford to make it work in the first place.” Continue reading...",The Guardian,https://www.theguardian.com/music/2024/apr/25/shocking-truth-money-bands-make-on-tour-taylor-swift,2024-04-25 09:39:04+00,2024-04-26 20:32:43.982993+00
e78d129bee161f6416d20ab0ae66f5a9,UN human rights chief ‘horrified’ by reports of mass graves at Gaza hospitals,Mass graves with hundreds of bodies have reportedly been uncovered at hospitals raided by Israeli troops Read Full Article at RT.com,RT,https://www.rt.com/news/596463-un-mass-graves-gaza-hospitals/?utm_source=rss&utm_medium=rss&utm_campaign=RSS,2024-04-23 15:00:11+00,2024-04-27 01:02:46.391054+00
081e968abc03e4a651707104cc218599,Pelosi urges Gaza campus protesters to target Hamas,The Biden ally says outrage about the situation in Gaza is justified but protesters should condemn Hamas too.,BBC,https://www.bbc.co.uk/news/world-us-canada-68909910,2024-04-27 04:34:54+00,2024-04-27 07:02:46.580114+00
4ebfc90d33844ba0fdde08f8e96c42a0,How Gaza campus protests spread across the US,What started a week ago at Columbia University has led to hundreds of arrests at multiple college campuses.,BBC,https://www.bbc.co.uk/news/world-us-canada-68851627,2024-04-26 20:04:03+00,2024-04-27 07:02:46.593971+00
a4b1cb4ecdeb4ead56727ebe31a05480,BBC returns to beach where five migrants died,"Andrew Harding saw migrants board an overcrowded boat in Wimereux, northern France, on Tuesday.",BBC,https://www.bbc.co.uk/news/world-europe-68904413,2024-04-27 00:55:02+00,2024-04-27 07:02:46.608948+00
5f380086dc4f8140d31489be9bd89e4e,UK forces may be deployed to help deliver Gaza aid,"The US says no American forces will go ashore but an unnamed ""third party"" will drive aid into Gaza.",BBC,https://www.bbc.co.uk/news/uk-68909511,2024-04-27 06:00:14+00,2024-04-27 07:02:46.620213+00
4273b4a3668bd94e55e8748bdcf15edd,Possible Trump VP pick defends killing her dog,South Dakota Governor Kristi Noem recalls shooting a dog and a goat in a soon-to-be released memoir.,BBC,https://www.bbc.co.uk/news/world-us-canada-68909801,2024-04-26 22:30:33+00,2024-04-27 07:02:46.630378+00
17ed2d904fdc489ea186f399ab286af5,"Inside the Rwandan center that will house UK deportees: ‘Come as a guest, leave as a friend’","The Hope Hostel in Kigali, operational through British funding, has been empty for two years and is now preparing to receive the asylum seekers London plans to expel despite criticism of the Rwandan regime by human rights organizations",El Pais,https://english.elpais.com/international/2024-04-24/inside-the-rwandan-center-that-will-house-uk-deportees-come-as-a-guest-leave-as-a-friend.html,2024-04-24 11:29:48+00,2024-04-27 07:02:46.674239+00
18f8a3cbdaac197cc098e682519ccac4,Oil tanker damaged in Houthi missile strike,The Yemeni rebel group says its latest attack targeted the Andromeda Star.,BBC,https://www.bbc.co.uk/news/world-middle-east-68909912,2024-04-26 23:42:08+00,2024-04-27 12:32:43.398388+00
ff46f35f37718223411af2f7409be2a0,X pushes back at order to hide Sydney church stabbing footage as US user reposts video,"Elon Musk’s X says it opposes demands from Australia’s eSafety commissioner that it remove the content globallyFollow our Australia news live blog for latest updatesGet our morning and afternoon news emails, free app or daily news podcastSocial media platform X says it has complied with Australian federal court orders to remove footage of the Wakeley church stabbing, even as the video itself appeared in a post directly below the announcement, visible to users in Australia.The company says it complied with the law by “restricting” some posts for Australian users. It also argues that the posts should not have been banned in Australia at all, and that the Australian government should not be able to censor what users posted in other countries.Sign up for Guardian Australia’s free morning and afternoon email newsletters for your daily news roundup Continue reading...",The Guardian,https://www.theguardian.com/australia-news/2024/apr/26/x-elon-musk-sydney-church-stabbing-content-removal-wakeley-videos,2024-04-26 01:19:21+00,2024-04-26 20:32:44.278558+00
52fe42f34edb2a98f51d5dbce6b72a60,‘Real hope’ for cancer cure as personal mRNA vaccine for melanoma trialled,"Excitement among patients and researchers as custom-built jabs enter phase 3 trialDoctors have begun trialling in hundreds of patients the world’s first personalised mRNA cancer vaccine for melanoma, as experts hailed its “gamechanging” potential to permanently cure cancer.Melanoma affects about 132,000 people a year globally and is the biggest skin cancer killer. Currently, surgery is the main treatment although radiotherapy, medicines and chemotherapy are also sometimes used. Continue reading...",The Guardian,https://www.theguardian.com/society/2024/apr/26/cancer-mrna-vaccine-melanoma-trial,2024-04-26 04:00:30+00,2024-04-26 20:32:44.285692+00
583fd07973e33f1df9408cf1a214e569,'I thought just kill me quickly': Gaza hostage's 54 days in captivity,Moran Yanai was threatened with death and moved from place to place during her ordeal.,BBC,https://www.bbc.co.uk/news/world-middle-east-68891217,2024-04-27 08:47:16+00,2024-04-27 12:32:43.450062+00
805699a2f80b53285e017d3b952f0790,Arne Slot: the overachiever and ‘good guy’ who can spark a revolution,"Frontrunner to take charge at Liverpool did not make a big impression as a player but has resemblances to Jürgen KloppLiverpool’s move for the Feyenoord coach, Arne Slot, has been described by Ajax fans as “the best news of the year”. Troubled Ajax have been blown away this season, losing 4-0 at home and 6-0 away against their arch-rivals.So superior were Feyenoord in every area – tactics, intensity, power, unity, intelligence – that it could have been worse for Ajax. Only in their finishing might Feyenoord have done better. Continue reading...",The Guardian,https://www.theguardian.com/football/2024/apr/26/arne-slot-liverpool-feyenoord-philosophy,2024-04-26 07:00:33+00,2024-04-26 20:32:44.34062+00
fd2db92675cb0edaba9401fe1961aab3,"The future of Ein el-Hilweh, the massive Palestinian refugee camp in Lebanon whose fate is linked to Gaza","Violence between varying factions ceased after the outbreak of war in October, but there is fear that fighting will break out if a ceasefire in the coastal enclave",El Pais,https://english.elpais.com/international/2024-04-23/peace-and-future-in-ein-el-hilweh-the-massive-palestinian-refugee-camp-in-lebanon-whose-fate-is-linked-to-gaza.html,2024-04-23 18:14:26+00,2024-04-27 07:02:46.697049+00
dfcc206776e968cb0f9f6469267151a0,How a police raid on Columbia protest ignited campus movement,The university president's decision to bring in the NYPD lit a wildfire of protest over the Gaza war.,BBC,https://www.bbc.co.uk/news/world-us-canada-68906215,2024-04-27 08:04:50+00,2024-04-27 12:32:43.457687+00
1bd84bfd848fe64eb4508a255f33220e,Ukrainian court orders agriculture minister to be taken into custody – Europe live,"Mykola Solsky is first known minister under Volodymyr Zelenskiy to be named in a corruption case“Radiation sees no borders or national flags,” Ukraine’s Volodymyr Zelenskiy said on the anniversary of the Chernobyl disaster, which began on 26 April, 1986.“For 785 days now, Russian terrorists have held hostage the Zaporizhzhia NPP,” the Ukrainian president said. Continue reading...",The Guardian,https://www.theguardian.com/world/live/2024/apr/26/mykola-solsky-ukraine-volodymyr-zelenskiy-europe-news,2024-04-26 07:56:19+00,2024-04-26 20:32:44.386743+00
